STOCK_CODE,TOTAL_STOCK,INCOMING_QTY_AVAILABLE,DUE_DATE,DISCONTINUED
EVE-1640-IVO-320X230,4,16,20/08/2018,
EVE-1640-IVO-400X300,4,13,20/08/2018,
EVE-1650-MUL-225X155,54,102,20/08/2018,
EVE-1650-MUL-280X190,14,38,20/08/2018,
EVE-1650-MUL-320X230,57,25,20/08/2018,
EVE-1650-MUL-400X300,16,12,20/08/2018,
EVE-1660-MUL-225X155,33,0,,
EVE-1660-MUL-280X190,21,0,,
EVE-1660-MUL-320X230,16,0,,
EVE-1660-MUL-400X300,8,0,,
EVE-1670-MUL-225X155,47,0,,
EVE-1670-MUL-280X190,25,0,,
EVE-1670-MUL-320X230,14,0,,
EVE-1670-MUL-400X300,7,0,,
EVE-1680-MUL-225X155,49,0,,
EVE-1680-MUL-280X190,19,0,,
EVE-1680-MUL-320X230,20,0,,
EVE-1680-MUL-400X300,8,0,,
EVO-251-WHI-150X150,16,21,29/10/2018,
EVO-251-WHI-200X200,20,22,29/10/2018,
EVO-251-WHI-230X160,0,17,14/08/2018,
EVO-251-WHI-240X240,19,14,29/10/2018,
EVO-251-WHI-290X200,0,27,14/08/2018,
EVO-251-WHI-300X80,18,15,29/10/2018,
EVO-251-WHI-330X240,0,37,14/08/2018,
EVO-251-WHI-400X300,5,19,14/08/2018,
EVO-251-WHI-400X80,0,12,14/08/2018,
EVO-251-WHI-500X80,0,10,14/08/2018,
EVO-252-CHAR-150X150,16,0,,
EVO-252-CHAR-200X200,8,12,29/10/2018,
EVO-252-CHAR-230X160,2,12,29/09/2018,
EVO-252-CHAR-240X240,8,11,30/10/2018,
EVO-252-CHAR-290X200,9,11,14/08/2018,
EVO-252-CHAR-300X80,6,8,29/10/2018,
EVO-252-CHAR-330X240,5,8,14/08/2018,
EVO-252-CHAR-400X300,16,0,,
EVO-252-CHAR-400X80,14,1,,
EVO-252-CHAR-500X80,6,12,30/10/2018,
EVO-252-GREY-150X150,17,0,,
EVO-252-GREY-200X200,5,12,30/10/2018,
EVO-252-GREY-230X160,0,13,29/10/2018,
EVO-252-GREY-240X240,2,4,29/10/2018,
EVO-252-GREY-290X200,0,16,14/08/2018,
EVO-252-GREY-300X80,2,12,29/09/2018,
EVO-252-GREY-330X240,24,0,,
EVO-252-GREY-400X300,3,6,14/08/2018,
EVO-252-GREY-400X80,20,0,,
EVO-252-GREY-500X80,0,14,29/10/2018,
EVO-252-NAVY-150X150,7,8,14/08/2018,
EVO-252-NAVY-200X200,14,0,,
EVO-252-NAVY-230X160,10,0,,
EVO-252-NAVY-240X240,16,0,,
EVO-252-NAVY-290X200,0,12,29/09/2018,
EVO-252-NAVY-300X80,9,0,,
EVO-252-NAVY-330X240,28,0,,
EVO-252-NAVY-400X300,10,0,,
EVO-252-NAVY-400X80,1,8,29/09/2018,
EVO-252-NAVY-500X80,5,12,30/10/2018,
EVO-252-SIL-150X150,12,12,14/08/2018,
EVO-252-SIL-200X200,17,12,29/10/2018,
EVO-252-SIL-230X160,0,16,14/08/2018,
EVO-252-SIL-240X240,11,8,14/08/2018,
EVO-252-SIL-290X200,0,28,14/08/2018,
EVO-252-SIL-300X80,10,12,14/08/2018,
EVO-252-SIL-330X240,0,11,14/08/2018,
EVO-252-SIL-400X300,0,10,14/08/2018,
EVO-252-SIL-400X80,9,12,14/08/2018,
EVO-252-SIL-500X80,8,11,14/08/2018,
EVO-253-BLUE-150X150,0,14,14/08/2018,
EVO-253-BLUE-200X200,40,0,,
EVO-253-BLUE-230X160,0,23,14/08/2018,
EVO-253-BLUE-240X240,7,12,15/10/2018,
EVO-253-BLUE-290X200,19,23,14/08/2018,
EVO-253-BLUE-300X80,0,17,14/08/2018,
EVO-253-BLUE-330X240,0,27,14/08/2018,
EVO-253-BLUE-400X300,0,15,14/08/2018,
EVO-253-BLUE-400X80,6,15,14/08/2018,
EVO-253-BLUE-500X80,5,11,14/08/2018,
EVO-253-CHAR-150X150,30,0,,
EVO-253-CHAR-200X200,0,7,14/08/2018,
EVO-253-CHAR-230X160,0,29,14/08/2018,
EVO-253-CHAR-240X240,9,0,,
EVO-253-CHAR-290X200,0,24,14/08/2018,
EVO-253-CHAR-300X80,0,11,14/08/2018,
EVO-253-CHAR-330X240,0,13,14/08/2018,
EVO-253-CHAR-400X300,0,8,14/08/2018,
EVO-253-CHAR-400X80,0,11,14/08/2018,
EVO-253-CHAR-500X80,3,8,15/10/2018,
EVO-253-NAVY-150X150,15,10,15/10/2018,
EVO-253-NAVY-200X200,4,29,14/08/2018,
EVO-253-NAVY-230X160,5,39,14/08/2018,
EVO-253-NAVY-240X240,12,0,,
EVO-253-NAVY-290X200,0,31,14/08/2018,
EVO-253-NAVY-300X80,11,14,15/10/2018,
EVO-253-NAVY-330X240,4,29,14/08/2018,
EVO-253-NAVY-400X300,5,8,14/08/2018,
EVO-253-NAVY-400X80,0,18,14/08/2018,
EVO-253-NAVY-500X80,0,7,14/08/2018,
EVO-253-WBLU-150X150,6,11,2/10/2018,
EVO-253-WBLU-200X200,0,12,2/10/2018,
EVO-253-WBLU-230X160,0,51,14/08/2018,
EVO-253-WBLU-240X240,0,12,2/10/2018,
EVO-253-WBLU-290X200,0,59,14/08/2018,
EVO-253-WBLU-300X80,23,0,,
EVO-253-WBLU-330X240,8,41,14/08/2018,
EVO-253-WBLU-400X300,0,18,15/10/2018,
EVO-253-WBLU-400X80,16,0,,
EVO-253-WBLU-500X80,0,12,14/08/2018,
EVO-253-WNAV-150X150,2,16,29/08/2018,
EVO-253-WNAV-200X200,1,13,15/10/2018,
EVO-253-WNAV-230X160,0,28,15/10/2018,
EVO-253-WNAV-240X240,0,12,2/10/2018,
EVO-253-WNAV-290X200,0,45,29/08/2018,
EVO-253-WNAV-300X80,11,20,29/08/2018,
EVO-253-WNAV-330X240,0,38,29/08/2018,
EVO-253-WNAV-400X300,1,8,29/08/2018,
EVO-253-WNAV-400X80,9,12,29/08/2018,
EVO-253-WNAV-500X80,0,22,15/10/2018,
EVO-253-WSIL-150X150,8,18,29/08/2018,
EVO-253-WSIL-200X200,25,19,29/08/2018,
EVO-253-WSIL-230X160,0,74,29/08/2018,
EVO-253-WSIL-240X240,33,0,,
EVO-253-WSIL-290X200,0,92,29/08/2018,
EVO-253-WSIL-300X80,0,22,15/10/2018,
EVO-253-WSIL-330X240,0,48,29/08/2018,
EVO-253-WSIL-400X300,0,39,29/08/2018,
EVO-253-WSIL-400X80,1,29,29/08/2018,
EVO-253-WSIL-500X80,0,28,29/08/2018,
EVO-254-WHI-150X150,0,51,29/08/2018,
EVO-254-WHI-200X200,0,58,29/08/2018,
EVO-254-WHI-230X160,0,0,14/08/2018,
EVO-254-WHI-240X240,0,29,29/09/2018,
EVO-254-WHI-290X200,0,220,29/08/2018,
EVO-254-WHI-300X80,0,20,29/08/2018,
EVO-254-WHI-330X240,0,127,23/09/2018,
EVO-254-WHI-400X300,0,40,23/09/2018,
EVO-254-WHI-400X80,0,23,29/09/2018,
EVO-254-WHI-500X80,0,45,23/09/2018,
EVO-255-IVO-150X150,0,19,23/09/2018,
EVO-255-IVO-200X200,18,0,,
EVO-255-IVO-230X160,0,35,23/09/2018,
EVO-255-IVO-240X240,2,8,23/09/2018,
EVO-255-IVO-290X200,0,11,23/09/2018,
EVO-255-IVO-300X80,0,18,22/10/2018,
EVO-255-IVO-320X320,0,0,,
EVO-255-IVO-330X240,8,21,22/10/2018,
EVO-255-IVO-400X300,7,14,22/10/2018,
EVO-255-IVO-400X80,7,12,23/09/2018,
EVO-255-IVO-500X80,6,9,23/09/2018,
EVO-256-BLUE-150X150,12,0,,
EVO-256-BLUE-200X200,8,0,,
EVO-256-BLUE-230X160,16,20,23/09/2018,
EVO-256-BLUE-240X240,11,0,,
EVO-256-BLUE-290X200,22,34,22/10/2018,
EVO-256-BLUE-300X80,13,0,,
EVO-256-BLUE-330X240,0,16,22/10/2018,
EVO-256-BLUE-400X300,4,16,23/09/2018,
EVO-256-BLUE-400X80,14,0,,
EVO-256-BLUE-500X80,8,12,22/10/2018,
EVO-256-GREY-150X150,7,11,22/10/2018,
EVO-256-GREY-200X200,6,12,22/10/2018,
EVO-256-GREY-230X160,5,16,23/09/2018,
EVO-256-GREY-240X240,4,7,22/10/2018,
EVO-256-GREY-290X200,9,13,23/09/2018,
EVO-256-GREY-300X80,11,12,22/10/2018,
EVO-256-GREY-330X240,0,20,23/09/2018,
EVO-256-GREY-400X300,0,6,23/09/2018,
EVO-256-GREY-400X80,2,11,22/10/2018,
EVO-256-GREY-500X80,0,10,22/10/2018,
EVO-257-BLUE-150X150,22,0,,
EVO-257-BLUE-200X200,41,0,,
EVO-257-BLUE-230X160,48,0,,
EVO-257-BLUE-240X240,20,15,23/09/2018,
EVO-257-BLUE-290X200,20,0,,
EVO-257-BLUE-300X80,17,0,,
EVO-257-BLUE-330X240,13,0,,
EVO-257-BLUE-400X300,15,0,,
EVO-257-BLUE-400X80,9,10,22/10/2018,
EVO-257-BLUE-500X80,15,0,,
EVO-257-SIL-150X150,10,9,22/10/2018,
EVO-257-SIL-200X200,32,0,,
EVO-257-SIL-230X160,20,0,,
EVO-257-SIL-240X240,16,0,,
EVO-257-SIL-290X200,22,17,23/09/2018,
EVO-257-SIL-300X80,17,0,,
EVO-257-SIL-330X240,0,11,23/09/2018,
EVO-257-SIL-400X300,7,6,23/09/2018,
EVO-257-SIL-400X80,6,0,,
EVO-257-SIL-500X80,0,12,23/09/2018,
EVO-258-BLUE-150X150,3,15,23/09/2018,
EVO-258-BLUE-200X200,5,12,22/10/2018,
EVO-258-BLUE-230X160,16,14,22/10/2018,
EVO-258-BLUE-240X240,1,12,2/10/2018,
EVO-258-BLUE-290X200,13,10,22/10/2018,
EVO-258-BLUE-300X80,12,0,,
EVO-258-BLUE-330X240,12,0,,
EVO-258-BLUE-400X300,3,4,22/10/2018,
EVO-258-BLUE-400X80,9,0,,
EVO-258-BLUE-500X80,10,8,22/10/2018,
EVO-258-NAVY-150X150,10,0,,
EVO-258-NAVY-200X200,8,12,30/10/2018,
EVO-258-NAVY-230X160,9,0,,
EVO-258-NAVY-240X240,9,0,,
EVO-258-NAVY-290X200,10,0,,
EVO-258-NAVY-300X80,13,0,,
EVO-258-NAVY-330X240,2,8,2/10/2018,
EVO-258-NAVY-400X300,9,0,,
EVO-258-NAVY-400X80,13,0,,
EVO-258-NAVY-500X80,21,0,,
EVO-258-WHI-150X150,15,0,,
EVO-258-WHI-200X200,13,0,,
EVO-258-WHI-230X160,15,0,,
EVO-258-WHI-240X240,10,0,,
EVO-258-WHI-290X200,10,28,22/10/2018,
EVO-258-WHI-300X80,1,8,2/10/2018,
EVO-258-WHI-330X240,3,12,23/09/2018,
EVO-258-WHI-400X300,5,6,22/10/2018,
EVO-258-WHI-400X80,7,8,30/10/2018,
EVO-258-WHI-500X80,0,10,22/10/2018,
EVO-259-BLUE-150X150,0,12,23/09/2018,
EVO-259-BLUE-200X200,9,0,,
EVO-259-BLUE-230X160,5,12,22/10/2018,
EVO-259-BLUE-240X240,27,0,,
EVO-259-BLUE-290X200,10,0,,
EVO-259-BLUE-300X80,11,0,,
EVO-259-BLUE-330X240,15,0,,
EVO-259-BLUE-400X300,2,8,2/10/2018,
EVO-259-BLUE-400X80,5,7,30/10/2018,
EVO-259-BLUE-500X80,0,8,2/10/2018,
EVO-259-STO-150X150,0,7,22/10/2018,
EVO-259-STO-200X200,17,0,,
EVO-259-STO-230X160,10,9,22/10/2018,
EVO-259-STO-240X240,0,12,23/09/2018,
EVO-259-STO-290X200,4,6,22/10/2018,
EVO-259-STO-300X80,14,0,,
EVO-259-STO-330X240,7,0,,
EVO-259-STO-400X300,12,0,,
EVO-259-STO-400X80,6,6,23/09/2018,
EVO-259-STO-500X80,11,0,,
EVO-260-BLA-150X150,16,11,23/09/2018,
EVO-260-BLA-200X200,6,12,22/10/2018,
EVO-260-BLA-230X160,8,10,23/09/2018,
EVO-260-BLA-240X240,33,0,,
EVO-260-BLA-290X200,11,13,23/09/2018,
EVO-260-BLA-300X80,0,12,23/09/2018,
EVO-260-BLA-330X240,4,14,22/10/2018,
EVO-260-BLA-400X300,5,0,,
EVO-260-BLA-400X80,0,12,23/09/2018,
EVO-260-BLA-500X80,11,0,,
EVO-260-WHI-150X150,21,19,23/09/2018,
EVO-260-WHI-200X200,17,12,23/09/2018,
EVO-260-WHI-230X160,0,24,23/09/2018,
EVO-260-WHI-240X240,10,0,,
EVO-260-WHI-290X200,12,39,23/09/2018,
EVO-260-WHI-300X80,17,1,,
EVO-260-WHI-330X240,26,1,,
EVO-260-WHI-400X300,6,11,23/09/2018,
EVO-260-WHI-400X80,0,12,22/10/2018,
EVO-260-WHI-500X80,0,12,23/09/2018,
EVO-261-GREY-150X150,10,12,22/10/2018,
EVO-261-GREY-200X200,16,0,,
EVO-261-GREY-230X160,2,7,23/09/2018,
EVO-261-GREY-240X240,3,6,23/09/2018,
EVO-261-GREY-290X200,5,7,23/09/2018,
EVO-261-GREY-300X80,0,8,2/10/2018,
EVO-261-GREY-330X240,6,11,22/10/2018,
EVO-261-GREY-400X300,6,6,23/09/2018,
EVO-261-GREY-400X80,6,0,,
EVO-261-GREY-500X80,1,12,30/10/2018,
EVO-261-NAVY-150X150,6,8,23/09/2018,
EVO-261-NAVY-200X200,14,0,,
EVO-261-NAVY-230X160,9,0,,
EVO-261-NAVY-240X240,4,8,2/10/2018,
EVO-261-NAVY-290X200,0,9,23/09/2018,
EVO-261-NAVY-300X80,17,0,,
EVO-261-NAVY-330X240,0,6,23/09/2018,
EVO-261-NAVY-400X300,2,3,23/09/2018,
EVO-261-NAVY-400X80,14,0,,
EVO-261-NAVY-500X80,16,0,,
EVO-261-SIL-150X150,11,14,23/09/2018,
EVO-261-SIL-200X200,0,11,23/09/2018,
EVO-261-SIL-230X160,0,8,23/09/2018,
EVO-261-SIL-240X240,7,12,22/10/2018,
EVO-261-SIL-290X200,0,15,29/09/2018,
EVO-261-SIL-300X80,11,0,,
EVO-261-SIL-330X240,0,13,22/10/2018,
EVO-261-SIL-400X300,1,7,22/10/2018,
EVO-261-SIL-400X80,4,8,23/09/2018,
EVO-261-SIL-500X80,0,8,23/09/2018,
EVO-261-WHI-150X150,12,12,22/10/2018,
EVO-261-WHI-200X200,6,12,23/09/2018,
EVO-261-WHI-230X160,0,25,23/09/2018,
EVO-261-WHI-240X240,11,0,,
EVO-261-WHI-290X200,0,16,23/09/2018,
EVO-261-WHI-300X80,2,6,23/09/2018,
EVO-261-WHI-330X240,4,35,23/09/2018,
EVO-261-WHI-400X300,0,11,23/09/2018,
EVO-261-WHI-400X80,0,9,23/09/2018,
EVO-261-WHI-500X80,0,12,23/09/2018,
EVO-262-MULT-150X150,0,12,22/10/2018,
EVO-262-MULT-200X200,12,16,23/09/2018,
EVO-262-MULT-230X160,23,11,29/09/2018,
EVO-262-MULT-240X240,0,12,22/10/2018,
EVO-262-MULT-290X200,0,15,22/10/2018,
EVO-262-MULT-300X80,0,15,22/10/2018,
EVO-262-MULT-330X240,0,19,22/10/2018,
EVO-262-MULT-400X300,2,7,30/10/2018,
EVO-262-MULT-400X80,0,12,23/09/2018,
EVO-262-MULT-500X80,0,12,23/09/2018,
EVO-263-SIL-150X150,7,10,23/09/2018,
EVO-263-SIL-200X200,9,10,23/09/2018,
EVO-263-SIL-230X160,6,19,23/09/2018,
EVO-263-SIL-240X240,7,0,,
EVO-263-SIL-290X200,1,7,23/09/2018,
EVO-263-SIL-300X80,9,0,,
EVO-263-SIL-330X240,0,30,30/10/2018,
EVO-263-SIL-400X300,9,0,,
EVO-263-SIL-400X80,1,8,23/09/2018,
EVO-263-SIL-500X80,16,0,,
EVO-264-BLUE-150X150,14,0,,
EVO-264-BLUE-200X200,13,0,,
EVO-264-BLUE-230X160,6,8,22/10/2018,
EVO-264-BLUE-240X240,4,4,22/10/2018,
EVO-264-BLUE-290X200,5,7,30/10/2018,
EVO-264-BLUE-300X80,14,1,,
EVO-264-BLUE-330X240,27,0,,
EVO-264-BLUE-400X300,3,8,30/10/2018,
EVO-264-BLUE-400X80,9,0,,
EVO-264-BLUE-500X80,6,8,30/10/2018,
EVO-264-GREY-150X150,15,0,,
EVO-264-GREY-200X200,6,8,22/10/2018,
EVO-264-GREY-230X160,11,0,,
EVO-264-GREY-240X240,5,7,30/10/2018,
EVO-264-GREY-290X200,0,10,22/10/2018,
EVO-264-GREY-300X80,3,11,22/10/2018,
EVO-264-GREY-330X240,0,9,22/10/2018,
EVO-264-GREY-400X300,2,0,,
EVO-264-GREY-400X80,9,0,,
EVO-264-GREY-500X80,0,12,30/10/2018,
EVO-264-NAVY-150X150,15,0,,
EVO-264-NAVY-200X200,18,0,,
EVO-264-NAVY-230X160,2,11,30/10/2018,
EVO-264-NAVY-240X240,6,8,30/10/2018,
EVO-264-NAVY-290X200,3,8,2/10/2018,
EVO-264-NAVY-300X80,12,0,,
EVO-264-NAVY-330X240,14,0,,
EVO-264-NAVY-400X300,12,0,,
EVO-264-NAVY-400X80,9,0,,
EVO-264-NAVY-500X80,0,12,2/10/2018,
EVO-265-GREY-150X150,6,41,2/10/2018,
EVO-265-GREY-200X200,54,8,30/10/2018,
EVO-265-GREY-230X160,0,120,2/10/2018,
EVO-265-GREY-240X240,34,0,,
EVO-265-GREY-290X200,0,179,2/10/2018,
EVO-265-GREY-300X80,1,28,22/10/2018,
EVO-265-GREY-330X240,0,101,2/10/2018,
EVO-265-GREY-400X300,0,27,22/10/2018,
EVO-265-GREY-400X80,0,27,22/10/2018,
EVO-265-GREY-500X80,0,22,22/10/2018,
EVO-266-MULT-150X150,30,0,,
EVO-266-MULT-200X200,5,12,22/10/2018,
EVO-266-MULT-230X160,0,39,30/10/2018,
EVO-266-MULT-240X240,13,0,,
EVO-266-MULT-290X200,26,0,,
EVO-266-MULT-300X80,2,14,22/10/2018,
EVO-266-MULT-330X240,12,36,2/10/2018,
EVO-266-MULT-400X300,2,17,22/10/2018,
EVO-266-MULT-400X80,7,11,22/10/2018,
EVO-266-MULT-500X80,5,11,22/10/2018,
FINE SILK-415X77,0,0,,
FINE SILK-PERSIAN-415X7,0,0,,
FL-WHITE-225X155,0,0,,
FREIGHT,0,0,,
FUNKY-B/W-145X75,0,0,,
FUNKY-B/W-165X115,0,0,,
FUNKY-B/W-225X155,0,0,,
FUNKY-B/W-280X190,0,0,,
FUNKY-B/W-80X50,0,0,,
FUNKY-BEIGE-145X75,0,0,,
FUNKY-BEIGE-165X115CM,0,0,,
FUNKY-BEIGE-225X155CM,0,0,,
FUNKY-BEIGE-280X190,0,0,,
FUNKY-BEIGE-80X50,0,0,,
FUNKY-BEIGED-165X115,0,0,,
FUNKY-BEIGED-225X155,0,0,,
FUNKY-BLUE-145X75,0,0,,
FUNKY-BLUE-165X115,0,0,,
FUNKY-BLUE-225X155,0,0,,
FUNKY-BLUE-280X190,0,0,,
FUNKY-BLUE-80X50,0,0,,
FUNKY-BROWN-145X75,0,0,,
FUNKY-BROWN-165X115,0,0,,
FUNKY-BROWN-225X155,0,0,,
FUNKY-BROWN-280X190,0,0,,
FUNKY-BROWN-80X50,0,0,,
FUNKY-CREAM-145X75,0,0,,
FUNKY-CREAM-165X115,0,0,,
FUNKY-CREAM-225X155,0,0,,
FUNKY-CREAM-280X190,0,0,,
FUNKY-CREAM-80X50,0,0,,
FUNKY-DISCNAT-145X75,0,0,,
FUNKY-DISCNAT-165X115,0,0,,
FUNKY-DISCNAT-225X155,0,0,,
FUNKY-DISCNAT-280X190,0,0,,
FUNKY-GREEN-145X75,0,0,,
FUNKY-GREEN-165X115,0,0,,
FUNKY-GREEN-225X155,0,0,,
FUNKY-GREEN-280X190,0,0,,
FUNKY-GREEN-80X50,0,0,,
FUNKY-GREY-145X75,0,0,,
FUNKY-GREY-165X115,0,0,,
FUNKY-GREY-225X155,0,0,,
FUNKY-GREY-280X190,0,0,,
FUNKY-GREY-80X50,0,0,,
FUNKY-MULTI-145X75,0,0,,
FUNKY-MULTI-165X115,0,0,,
FUNKY-MULTI-225X155,0,0,,
FUNKY-MULTI-280X190,0,0,,
FUNKY-MULTI-80X50,0,0,,
FUNKY-NATURAL-145X75,0,0,,
FUNKY-NATURAL-165X115,0,0,,
FUNKY-NATURAL-225X155,0,0,,
FUNKY-NATURAL-280X190,0,0,,
FUNKY-NATURAL-80X50,0,0,,
FUNKY-ORANGE-145X75,0,0,,
FUNKY-ORANGE-165X115,0,0,,
FUNKY-ORANGE-225X155,0,0,,
FUNKY-ORANGE-280X190,0,0,,
FUNKY-ORANGE-80X50,0,0,,
FUNKY-PINK-145X75,0,0,,
FUNKY-PINK-165X115,0,0,,
FUNKY-PINK-225X155,0,0,,
FUNKY-PINK-280X190,0,0,,
FUNKY-PINK-80X50,0,0,,
FUNKY-PURPLE-145X75,0,0,,
FUNKY-PURPLE-165X115,0,0,,
FUNKY-PURPLE-225X155,0,0,,
FUNKY-PURPLE-280X190,0,0,,
FUNKY-PURPLE-80X50,0,0,,
FUNKY-RED-145X75,0,0,,
FUNKY-RED-165X115,0,0,,
FUNKY-RED-225X155,0,0,,
FUNKY-RED-280X190,0,0,,
FUNKY-RED-80X50,0,0,,
FUNKY-SHAG-BEIGEL-225X1,0,0,,
FUNKY-SWATCH-80X15,97,0,,
FUNKY-WHITE-145X75,0,0,,
FUNKY-WHITE-165X115CM,0,0,,
FUNKY-WHITE-225X155CM,0,0,,
FUNKY-WHITE-280X190,0,0,,
FUNKY-WHITE-80X50,0,0,,
GAB-10-180X120,0,0,,
GAB2693,0,0,,
GAB2694-200X140,0,0,,
GAB2696-197X140,0,0,,
GAB3-230X160,0,0,,
GAB8-230X160,0,0,,
GAB-9-300X200,0,0,,
GAB-BBOX-BLU-230X160,0,0,,
GAB-BBOX-BRO-230X160,0,0,,
GAB-BBOX-RED-230X160,0,0,,
GAB-BLUE-230X160,0,0,,
GAB-BOX-BROWN-230,0,0,,
GAB-BROWN-230X160,0,0,,
GAB-MIX-150X150,0,0,,
GAB-MIX-300X200,0,0,,
GAB-MIX-300X80,0,0,,
GAB-MIX-320X230,0,0,,
GAB-RED-230X160,0,0,,
GAB-SBOX-BLU-230X160,0,0,,
GAB-SBOX-BRO-230X160,0,0,,
GAB-SBOX-RED-230X160,0,0,,
GAZ-ASH-130X80,0,0,,
GAZ-ASH-160X110,0,0,,
GAZ-ASH-200X80,0,0,,
GAZ-ASH-230X160,0,0,,
GAZ-ASH-300X80,13,0,,
GAZ-ASH-400X80,23,0,,
GAZ-ASH-70X40,0,0,,
GAZ-BRO-130X80,0,0,,
GAZ-BRO-160X110,0,0,,
GAZ-BRO-200X80,10,0,,
GAZ-BRO-230X160,0,0,,
GAZ-BRO-300X80,15,0,,
GAZ-BRO-400X80,47,0,,
GAZ-BRO-70X40,0,0,,
GAZ-LIC-130X80,0,0,,
GAZ-LIC-160X110,0,0,,
GAZ-LIC-200X80,0,0,,
GAZ-LIC-230X160,0,0,,
GAZ-LIC-300X80,0,0,,
GAZ-LIC-400X80,0,0,,
GAZ-LIC-70X40,0,0,,
GAZ-NAT-130X80,0,0,,
GAZ-NAT-160X110,0,0,,
GAZ-NAT-200X80,0,0,,
GAZ-NAT-230X160,0,0,,
GAZ-NAT-300X80,0,0,,
GAZ-NAT-400X80,0,0,,
GAZ-NAT-70X40,0,0,,
GAZ-SIL-130X80,0,0,,
GAZ-SIL-160X110,0,0,,
GAZ-SIL-200X80,0,0,,
GAZ-SIL-230X160,0,0,,
GAZ-SIL-300X80,0,0,,
GAZ-SIL-400X80,0,0,,
GAZ-SIL-70X40,0,0,,
GEM-500-MULT-230X160,34,0,,
GEM-500-MULT-290X200,14,0,,
GEM-501-WHIT-230X160,27,0,,
GEM-501-WHIT-290X200,19,0,,
GEM-502-MULT-230X160,39,0,,
GEM-502-MULT-290X200,28,0,,
GEM-502-MULT-300X80,28,0,,
GEM-502-MULT-400X80,16,0,,
GEM-503-MULT-230X160,51,0,,
GEM-503-MULT-290X200,22,0,,
GEM-503-MULT-300X80,25,0,,
GEM-503-MULT-400X80,16,0,,
GEM-504-MULT-230X160,9,0,,
GEM-504-MULT-290X200,23,0,,
GEM-504-MULT-300X80,16,0,,
GEM-504-MULT-330X240,10,0,,
GEM-504-MULT-400X80,26,0,,
GEM-505-MULT-230X160,82,52,30/08/2018,
GEM-505-MULT-290X200,98,0,,
GEM-505-MULT-300X80,10,7,30/08/2018,
GEM-505-MULT-330X240,60,0,,
GEM-505-MULT-400X80,36,0,,
GEM-506-MULT-230X160,21,0,,
GEM-506-MULT-290X200,14,0,,
GEM-506-MULT-300X80,25,0,,
GEM-506-MULT-400X80,30,0,,
GEM-507-MULT-230X160,31,0,,
GEM-507-MULT-290X200,28,0,,
GEM-507-MULT-330X240,7,0,,
GEM-508-WHIT-230X160,40,0,,
GEM-508-WHIT-290X200,23,0,,
GEM-508-WHIT-300X80,3,11,30/08/2018,
GEM-508-WHIT-330X240,19,0,,
GEM-508-WHIT-400X80,33,0,,
GEM-509-MULT-230X160,51,0,,
GEM-509-MULT-290X200,47,0,,
GEM-510-MULT-230X160,28,0,,
GEM-510-MULT-290X200,12,0,,
GEM-511-MULT-230X160,20,1,,
GEM-511-MULT-290X200,52,0,,
GEM-511-MULT-300X80,41,0,,
GEM-511-MULT-330X240,36,0,,
GEM-511-MULT-400X80,49,0,,
GEM-512-BLUE-230X160,20,0,,
GEM-512-BLUE-290X200,36,0,,
GEM-512-NAVY-230X160,50,0,,
GEM-512-NAVY-290X200,19,0,,
GEM-512-RED-230X160,30,0,,
GEM-512-RED-290X200,20,0,,
GEM-513-NAVY-230X160,15,0,,
GEM-513-NAVY-290X200,21,0,,
GEM-513-NAVY-330X240,20,0,,
GEM-514-MULT-230X160,52,0,,
GEM-514-MULT-290X200,29,0,,
GEM-514-MULT-330X240,30,0,,
GEM-515-MULT-230X160,60,0,,
GEM-515-MULT-290X200,23,0,,
GEM-515-MULT-330X240,15,0,,
GEM-516-MULT-230X160,58,0,,
GEM-516-MULT-290X200,45,0,,
GEM-516-MULT-330X240,37,0,,
GK-170X120,0,0,,
GK-230X160,0,0,,
GK-290X200,0,0,,
GOA-G-5086-160X100,0,0,,
GOLARA-100X50,0,0,,Y
GOLD-BLACK-300X80,0,0,,
GOLD-BLACK-400X80,0,0,,
GOLD-CREAM-300X80,0,0,,
GOLD-CREAM-400X80,0,0,,
GOLD-GREEN-300X80,0,0,,
GOLD-GREEN-400X80,0,0,,
GRA-001-GRE-165X115,3,0,,Y
GRA-001-GRE-225X155,0,0,,Y
GRA-001-GRE-280X190,0,0,,Y
GRA-002-RUS-165X115,0,0,,Y
GRA-002-RUS-225X155,0,0,,Y
GRA-002-RUS-280X190,0,0,,Y
GRA-003-BLA-165X115,8,0,,Y
GRA-003-BLA-225X155,1,0,,Y
GRA-003-BLA-280X190,0,0,,Y
GRA-004-IVO-165X115,0,0,,
GRA-004-IVO-225X155,0,0,,
GRA-004-IVO-280X190,0,0,,
GRA-DRM-854-C-230X160,65,0,,
GRA-PLA-BLA-165X115,0,0,,Y
GRA-PLA-BLA-225X155,0,0,,
GRA-PLA-BLA-280X190,0,0,,
GRA-PLA-BLU-165X115,0,0,,Y
GRA-PLA-BLU-225X155,0,0,,Y
GRA-PLA-BLU-280X190,0,0,,Y
GRA-PLA-IVO-165X115,0,0,,
GRA-PLA-IVO-225X155,0,0,,Y
GRA-PLA-IVO-280X190,0,0,,
GRA-PLA-LGRE-165X115,0,0,,Y
GRA-PLA-LGRE-225X155,0,0,,
GRA-PLA-LGRE-280X190,0,0,,
GRA-PLA-NAT-165X115,0,0,,
GRA-PLA-NAT-225X155,0,0,,
GRA-PLA-NAT-280X190,0,0,,
